DP00004	0.21764705882352942
DP00007	0.13522012578616352
DP00011	0.2033898305084746
DP00012	0.125
DP00013	0.20606060606060606
DP00017	1
DP00028	1
DP00033	0.5501567398119123
DP00054	0.21634615384615385
DP00061	0.12337662337662338
DP00062	0.3268398268398268
DP00072	0.06264919941775837
DP00074	0.39663865546218485
DP00075	0.4
DP00078	0.4342105263157895
DP00079	0.19433962264150945
DP00084	0.0875
DP00085	0.2250453720508167
DP00090	0.14797136038186157
DP00092	0.2763915547024952
DP00099	0.061465721040189124
DP00134	0.5237341772151899
DP00138	0.5141242937853108
DP00141	0.04070175438596491
DP00152	0.4017857142857143
DP00162	0.3068181818181818
DP00166	0.45714285714285713
DP00168	0.1839080459770115
DP00175	0.210016155088853
DP00177	0.08636836628511967
DP00184	0.11943793911007025
DP00196	0.19915254237288135
DP00214	1
DP00229	0.2034313725490196
DP00236	0.5625
DP00240	0.417910447761194
DP00241	0.4380165289256198
DP00243	0.45787545787545786
DP00260	0.5785876993166287
DP00282	0.034666666666666665
DP00287	1
DP00297	0.09623430962343096
DP00308	0.027247956403269755
DP00309	0.033884297520661154
DP00315	0.0611353711790393
DP00319	0.025157232704402517
DP00322	0.04455445544554455
DP00323	0.07373271889400922
DP00327	0.11538461538461539
DP00332	1
DP00333	0.9592326139088729
DP00334	0.24236252545824846
DP00339	0.04519774011299435
DP00356	0.18518518518518517
DP00357	1
DP00358	0.2375
DP00378	0.2764331210191083
DP00381	0.19929245283018868
DP00392	0.06455696202531645
DP00418	0.10262725779967159
DP00428	0.029850746268656716
DP00448	0.05240549828178694
DP00457	0.16447368421052633
DP00464	0.06521739130434782
DP00466	0.4031620553359684
DP00468	0.34069400630914826
DP00473	0.17537942664418213
DP00485	0.2774566473988439
DP00486	0.23125
DP00492	0.5836956521739131
DP00505	0.2631578947368421
DP00506	0.42028985507246375
DP00508	0.36813186813186816
DP00509	0.2441860465116279
DP00510	1
DP00517	0.05697329376854599
DP00521	1
DP00537	0.2489539748953975
DP00539	0.808641975308642
DP00543	1
DP00546	1
DP00549	0.5522388059701493
DP00553	0.1391509433962264
DP00555	1
DP00565	0.15294117647058825
DP00570	1
DP00576	0.5207756232686981
DP00581	0.13106796116504854
DP00592	1
DP00607	0.24285714285714285
DP00608	0.13246268656716417
DP00611	0.030959752321981424
DP00616	0.030985915492957747
DP00621	0.16028368794326242
DP00624	0.3136094674556213
DP00628	0.10103626943005181
DP00630	1
DP00641	0.31958762886597936
DP00666	0.09069212410501193
DP00670	0.02610966057441253
DP00672	0.25738396624472576
DP00678	0.07523148148148148
DP00683	0.4829059829059829
DP00702	0.24206349206349206
DP00704	0.18181818181818182
DP00706	0.21172022684310018
DP00707	0.6824324324324325
DP00712	0.29080310880829013
DP00718	0.592079207920792
DP00747	0.4503311258278146
DP00765	0.30597014925373134
DP00775	0.5290102389078498
DP00794	0.6666666666666666
DP00796	0.5038759689922481
DP00816	0.7609756097560976
DP00841	0.16945107398568018
DP00865	0.174496644295302
DP00887	0.3333333333333333
DP00893	0.17084639498432602
DP00901	0.10526315789473684
DP00903	0.3680555555555556
DP00907	0.4125
DP00910	0.24778761061946902
DP00930	1
DP00961	0.06227967097532315
DP00962	0.05466666666666667
DP00973	0.06372549019607843
DP01024	0.011235955056179775
DP01063	0.018700787401574805
DP01065	0.3259668508287293
DP01066	0.2956521739130435
DP01070	0.13908450704225353
DP01097	0.3841059602649007
DP01098	0.0297029702970297
DP01100	1
DP01103	0.06780565936999466
DP01104	0.0512720156555773
DP01106	0.5836012861736335
DP01108	0.3671497584541063
DP01109	0.43059490084985835
DP01112	0.04143646408839779
DP01115	1
DP01116	0.005291005291005291
DP01118	0.21442885771543085
DP01119	0.2970550576184379
DP01123	0.10016155088852989
DP01124	0.04157549234135667
DP01130	0.016897081413210446
DP01131	0.35
DP01134	0.13987341772151898
DP01149	0.3466666666666667
DP01156	0.6134020618556701
DP01157	0.46153846153846156
DP01159	1
DP01162	0.13872832369942195
DP01163	0.038834951456310676
DP01164	0.5212765957446809
DP01167	0.059275521405049394
DP01170	0.3972350230414747
DP01171	0.13545816733067728
DP01172	0.39165009940357853
DP01173	0.8623188405797102
DP01174	0.253411306042885
DP01178	1
DP01184	0.10152284263959391
DP01192	0.22281167108753316
DP01206	0.10967741935483871
DP01224	0.019867549668874173
DP01228	1
DP01236	0.08074534161490683
DP01239	0.0770392749244713
DP01240	0.10887772194304858
DP01241	0.1668711656441718
DP01244	0.046857142857142854
DP01249	0.1590909090909091
DP01252	0.05641025641025641
DP01254	0.12643678160919541
DP01259	0.12790697674418605
DP01262	0.6750369276218612
DP01268	0.041353383458646614
DP01271	0.06343283582089553
DP01277	0.02125984251968504
DP01278	0.017915309446254073
DP01279	0.061420345489443376
DP01284	0.10050761421319797
DP01288	0.5613608748481167
DP01292	0.41541755888650966
DP01303	0.5217391304347826
DP01306	0.13861386138613863
DP01308	1
DP01311	0.18867924528301888
DP01319	0.588865096359743
DP01324	0.01301775147928994
DP01325	0.09854014598540146
DP01327	0.18478260869565216
DP01328	0.697226502311248
DP01329	0.09976798143851508
DP01332	0.46
DP01335	0.041353383458646614
DP01337	0.06622516556291391
DP01344	0.1772972972972973
DP01361	0.5111111111111111
DP01400	0.21553884711779447
DP01404	0.10204081632653061
DP01425	1
DP01427	0.2334096109839817
DP01434	0.1414141414141414
DP01435	1
DP01441	0.09750566893424037
DP01443	0.16556291390728478
DP01445	0.41019417475728154
DP01449	0.081377151799687
DP01450	0.8970917225950783
DP01457	0.05902004454342984
DP01463	0.7738607050730868
DP01465	0.1643835616438356
DP01473	0.8538461538461538
DP01474	0.47959183673469385
DP01476	0.2631077216396568
DP01480	0.2
DP01486	0.26991150442477874
DP01489	0.2744360902255639
DP01491	0.042131350681536554
DP01493	0.22790697674418606
DP01508	0.07210884353741497
DP01517	0.14
DP01524	0.1814516129032258
DP01533	0.22962962962962963
DP01537	0.16619718309859155
DP01549	0.5511915269196822
DP01551	0.01444043321299639
DP01552	0.16304347826086957
DP01561	0.6117886178861789
DP01564	0.07435897435897436
DP01570	0.15671641791044777
DP01580	0.07072691552062868
DP01588	0.24324324324324326
DP01590	0.12517580872011252
DP01598	0.07386363636363637
DP01601	0.15630885122410546
DP01603	0.06764705882352941
DP01608	0.34951456310679613
DP01613	0.09705882352941177
DP01614	0.03747072599531616
DP01619	0.06276150627615062
DP01622	0.14749262536873156
DP01633	0.03644646924829157
DP01640	0.24861878453038674
DP01648	0.05176470588235294
DP01651	0.09836065573770492
DP01654	0.3091334894613583
DP01675	0.02254428341384863
DP01701	0.011670313639679067
DP01704	0.35714285714285715
DP01705	0.14672686230248308
DP01720	0.09554140127388536
DP01736	0.05060240963855422
DP01738	0.25
DP01747	0.4725274725274725
DP01748	0.05889724310776942
DP01750	0.3611111111111111
DP01760	0.037037037037037035
DP01764	0.06004618937644342
DP01767	0.09281045751633987
DP01769	0.19516728624535315
DP01770	0
DP01784	0.12443778110944528
DP01788	0.07524752475247524
DP01790	0.01195219123505976
DP01795	0.30392156862745096
DP01805	0.6755852842809364
DP01807	0.07036247334754797
DP01835	0.3026315789473684
DP01836	0.055
DP01841	0.04908565928777671
DP01842	0.06091370558375635
DP01844	0.029023746701846966
DP01848	0.045513654096228866
DP01849	0.16129032258064516
DP01857	0.38652482269503546
DP01861	0.14596273291925466
DP01869	0.06933879461673494
DP01876	1
DP01877	0.07894736842105263
DP01880	0.1407103825136612
DP01883	0.25742574257425743
DP01884	0.07751937984496124
